"","logFC","logCPM","F","PValue","FDR"
"ACOT7",0.369466783977241,3.13597424512473,1.55291754078834e-07,0.999685586695229,1
"DLGAP5",0.369466783977241,3.13597424512473,1.55291754078834e-07,0.999685586695229,1
"VIPAS39",0.369466783977241,3.13597424512473,1.55291754078834e-07,0.999685586695229,1
"UNC119",0.369466783977241,3.13597424512473,1.55291754078834e-07,0.999685586695229,1
"COG6",-0.655605455073223,3.01783605377483,1.55039539528261e-07,0.999685842123528,1
"RHOQ",-0.655605455073223,3.01783605377483,1.55039539528261e-07,0.999685842123528,1
"GABPB2",-0.973498522770217,3.00014846687842,1.5488653988056e-07,0.999685997175085,1
"ARL6IP4",-0.973498522770217,3.00014846687842,1.5488653988056e-07,0.999685997175085,1
"LRRC28",-0.973498522770217,3.00014846687842,1.5488653988056e-07,0.999685997175085,1
"LOC101927131",-0.973498522770217,3.00014846687842,1.5488653988056e-07,0.999685997175085,1
"EXO5",-0.586013080335092,3.05513152001775,1.54622858662237e-07,0.999686264568554,1
"CAB39L",-0.586013080335092,3.05513152001775,1.54622858662237e-07,0.999686264568554,1
"TNS1",-0.201165036621148,3.01465928094663,1.5401373072039e-07,0.99968688315129,1
"DOLPP1",-0.201165036621148,3.01465928094663,1.5401373072039e-07,0.99968688315129,1
"LDHAL6B",1.99397176261116,3.07542826709982,1.5335404701411e-07,0.999687554458821,1
"ABHD5",1.0302568885245,3.50679212691732,1.53213154013377e-07,0.999687698017542,1
"TTC9",0.464800675487754,3.17179125307504,1.53165058452873e-07,0.999687747037242,1
"CKMT2",0.501849545048325,3.07479679152697,1.53059598735257e-07,0.999687854553959,1
"ITGAE",1.59844359403273,3.09726914233447,1.52933543131119e-07,0.999687983122745,1
"SETD8",0.293433949771325,3.16175485519671,1.524223808578e-07,0.999688504994279,1
"SHQ1",0.494575295913193,3.19660068127612,1.52346076338379e-07,0.999688582973294,1
"CBLC",1.60229252427855,3.11944946678356,1.52136034428837e-07,0.999688797729619,1
"EFR3B",1.60229252427855,3.11944946678356,1.52136034428837e-07,0.999688797729619,1
"ETFDH",1.60229252427855,3.11944946678356,1.52136034428837e-07,0.999688797729619,1
"C4orf27",1.60229252427855,3.11944946678356,1.52136034428837e-07,0.999688797729619,1
"CEP44",1.60229252427855,3.11944946678356,1.52136034428837e-07,0.999688797729619,1
"NSDHL",1.60229252427855,3.11944946678356,1.52136034428837e-07,0.999688797729619,1
"FBXO42",0.127873113045515,3.10930570851871,1.52047039870275e-07,0.999688888759328,1
"PCSK9",0.127873113045515,3.10930570851871,1.52047039870275e-07,0.999688888759328,1
"GINS3",0.127873113045515,3.10930570851871,1.52047039870275e-07,0.999688888759328,1
"ZNF77",0.127873113045515,3.10930570851871,1.52047039870275e-07,0.999688888759328,1
"MAP4K3",0.127873113045515,3.10930570851871,1.52047039870275e-07,0.999688888759328,1
"HIST1H2AB",0.127873113045515,3.10930570851871,1.52047039870275e-07,0.999688888759328,1
"KATNA1",0.127873113045515,3.10930570851871,1.52047039870275e-07,0.999688888759328,1
"SLC39A4",0.127873113045515,3.10930570851871,1.52047039870275e-07,0.999688888759328,1
"PRKAB2",1.45445657624316,2.95131647842777,1.51970709689873e-07,0.999688966865236,1
"ITPKB",1.45445657624316,2.95131647842777,1.51970709689873e-07,0.999688966865236,1
"LOC100499489",1.45445657624316,2.95131647842777,1.51970709689873e-07,0.999688966865236,1
"N4BP2L2-IT2",1.45445657624316,2.95131647842777,1.51970709689873e-07,0.999688966865236,1
"GREM1",1.45445657624316,2.95131647842777,1.51970709689873e-07,0.999688966865236,1
"MAPKBP1",1.45445657624316,2.95131647842777,1.51970709689873e-07,0.999688966865236,1
"SALL1",1.45445657624316,2.95131647842777,1.51970709689873e-07,0.999688966865236,1
"RNASEH1-AS1",1.45445657624316,2.95131647842777,1.51970709689873e-07,0.999688966865236,1
"CADM2",1.45445657624316,2.95131647842777,1.51970709689873e-07,0.999688966865236,1
"ILDR1",1.45445657624316,2.95131647842777,1.51970709689873e-07,0.999688966865236,1
"TAF1L",1.45445657624316,2.95131647842777,1.51970709689873e-07,0.999688966865236,1
"SVEP1",1.45445657624316,2.95131647842777,1.51970709689873e-07,0.999688966865236,1
"CX3CL1",-0.820053639613608,3.06958688082034,1.51682454879663e-07,0.999689261982259,1
"CASP2",-0.10864302156142,3.3913005026497,1.51625193770558e-07,0.999689320640223,1
"DUSP7",-0.190111527746249,3.07363991436831,1.51583671833076e-07,0.999689363179653,1
"BTN2A1",-0.409948154082294,3.45314889891919,1.51544163954526e-07,0.999689403667432,1
"KIF1C",-0.734322928810191,3.87741977552171,1.51317579806622e-07,0.999689635953769,1
"IL32",-1.0697791803871,3.2430117349464,1.51077846860927e-07,0.999689881903101,1
"IGFBP1",0.272225796516937,3.16086344374231,1.51051742587196e-07,0.999689908695875,1
"GRIN2A",-0.995490401058257,3.25436881951653,1.50928319727573e-07,0.99969003540832,1
"APMAP",-0.283076960836795,3.4729520855509,1.5091321327222e-07,0.999690050922426,1
"HES4",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"TMEM39B",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"FNDC5",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"C1orf50",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"CHD1L",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"MUC1",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"TMEM81",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"FAM204A",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"NANOS1",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"ZNF143",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"TUT1",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"C11orf84",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"RIN1",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"DDX10",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"TMEM45B",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"DSTNP2",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"C1RL-AS1",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"IRAK4",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"XRCC6BP1",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"POC1B",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"MVK",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"POP5",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"PXMP2",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"NHLRC3",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"HNRNPA1L2",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"ZFHX2",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"MIS18BP1",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"L2HGDH",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"CCDC176",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"WDR25",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"OIP5",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"SNAP23",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"SNRNP25",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"DECR2",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"C16orf13",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"HAGH",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"NUBP1",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"ERI2",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"PLLP",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"CES2",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"TANGO6",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"SMG1P7",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"COPZ2",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"MIR196A1",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"HOXB13",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"FAM117A",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"BRIP1",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"ZNF558",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"RGL3",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"WDR83OS",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"ATP13A1",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"ZNF14",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"CCNE1",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"FAAP24",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"DMKN",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"TMEM147",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"CEACAM5",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"SPACA6P",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"TPM3P9",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"GRHL1",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"KIAA1841",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"FAM161A",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"BOLA3",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"HS6ST1",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"LYPD6",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"STK16",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"NANP",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"SNTA1",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"OPRL1",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"MMP11",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"TTC28",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"LARGE",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"DMC1",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"LOC729083",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"POMGNT2",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"WDR5B",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"RPL39L",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"NUP54",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"CCSER1",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"POLR3G",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"CDKN2AIPNL",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"FAM153A",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"HCG17",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"MTRNR2L9",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"CEP57L1",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"SOSTDC1",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"RUNDC3B",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"MTERF1",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"TECPR1",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"LINC00998",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"PDLIM2",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"POP1",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"PVT1",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"JAK2",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"AQP3",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"ANKRD18A",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"FAM189A2",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"FAM206A",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"SLC31A2",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"UCK1",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"GRIN1",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"NDOR1",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"ASB9",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"CHST7",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"MIR766",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"NAA10",1.11261846075446,2.96959609600735,1.50356433386898e-07,0.99969062321718,1
"GLIPR1",0.00422018890875536,3.05666788483895,1.49759566956844e-07,0.999691237885816,1
"HOXB4",0.00422018890875536,3.05666788483895,1.49759566956844e-07,0.999691237885816,1
"PNMA2",0.00422018890875536,3.05666788483895,1.49759566956844e-07,0.999691237885816,1
"MRPL20",0.243526637867221,3.13410802873835,1.4961375175848e-07,0.999691388237664,1
"TRIM68",0.243526637867221,3.13410802873835,1.4961375175848e-07,0.999691388237664,1
"TUBG1",0.914228228453461,3.50661972089608,1.49274470538431e-07,0.999691738360201,1
"TP53I3",0.138287879031858,3.09613723869044,1.48888481128527e-07,0.999692137162379,1
"PREX1",0.138287879031858,3.09613723869044,1.48888481128527e-07,0.999692137162379,1
"KIAA1211",0.138287879031858,3.09613723869044,1.48888481128527e-07,0.999692137162379,1
"FOSL1",-0.965741480971793,2.99948129222924,1.48535050806097e-07,0.999692502781762,1
"SIRPA",-0.965741480971793,2.99948129222924,1.48535050806097e-07,0.999692502781762,1
"MFF",0.621243253360227,3.33378911504055,1.48454030247328e-07,0.999692586658232,1
"PARM1",-1.34249858569155,3.07566753801354,1.48421576426966e-07,0.999692620262346,1
"CENPU",0.462299348930639,3.25585811805425,1.48180628216238e-07,0.999692869863684,1
"NUP188",0.462299348930639,3.25585811805425,1.48180628216238e-07,0.999692869863684,1
"MRPS27",1.65849867519337,3.13186038058126,1.48021351221452e-07,0.999693034976831,1
"CENPW",0.182236221601595,3.12414179611521,1.47953169911712e-07,0.999693105676571,1
"SH3GLB2",0.602925719586468,3.11896714912133,1.47660175599149e-07,0.999693409701481,1
"BCL11B",-0.964676736533534,2.99939107343265,1.47548148475284e-07,0.999693526026671,1
"AKAP10",-0.964676736533534,2.99939107343265,1.47548148475284e-07,0.999693526026671,1
"DUSP22",-0.964676736533534,2.99939107343265,1.47548148475284e-07,0.999693526026671,1
"CLSPN",0.156222702964891,3.51660925886694,1.47489590522326e-07,0.999693586848519,1
"POLR2L",0.298755161763861,3.34914455933563,1.46866740811354e-07,0.999694234524631,1
"TMEM237",0.409462609842362,3.16193217700276,1.46420137819857e-07,0.999694699775428,1
"BTBD3",0.409462609842362,3.16193217700276,1.46420137819857e-07,0.999694699775428,1
"USP42",0.409462609842362,3.16193217700276,1.46420137819857e-07,0.999694699775428,1
"MPC1",-0.1819855469927,3.16275615662645,1.46044820237435e-07,0.999695091311109,1
"NSMF",-0.1819855469927,3.16275615662645,1.46044820237435e-07,0.999695091311109,1
"SNORD115-44",-0.950090524920428,3.63031505191288,1.45600305025006e-07,0.999695555693514,1
"AIMP1",-0.226111135230631,3.13521611931668,1.45356321002427e-07,0.999695810875711,1
"FCHSD2",-0.577263526870995,3.05437354112676,1.4484992541075e-07,0.999696341209611,1
"ZNF267",0.746752767867347,3.33323683700106,1.44512165546308e-07,0.999696695453166,1
"RACGAP1",0.402166539328694,3.49521550533561,1.44465018787829e-07,0.999696744932415,1
"ACVR2A",-0.180911676716334,3.16266748386714,1.44341566906178e-07,0.999696874530139,1
"TRIB2",-0.667813655716305,3.04330920211151,1.44331038058661e-07,0.999696885587379,1
"XXYLT1",-0.667813655716305,3.04330920211151,1.44331038058661e-07,0.999696885587379,1
"CNTFR",-0.667813655716305,3.04330920211151,1.44331038058661e-07,0.999696885587379,1
"TFDP2",-0.394153127448954,3.42841126936708,1.44120115294134e-07,0.999697107152969,1
"ADORA2B",-2.17836509160003,3.07613151309165,1.44024151753111e-07,0.99969720801576,1
"ECHDC2",-0.100940488577513,3.0438555772898,1.43750115934044e-07,0.999697496209816,1
"TBC1D30",1.62812360395448,3.10479465588993,1.43628284467489e-07,0.999697624431449,1
"HLA-F",-2.18239764114156,3.12925900286841,1.43115922220391e-07,0.999698164243391,1
"ZNF268",-0.666738632967216,3.04321934829548,1.43102773451282e-07,0.999698178102708,1
"C14orf93",-0.666738632967216,3.04321934829548,1.43102773451282e-07,0.999698178102708,1
"MRPS25",-0.666738632967216,3.04321934829548,1.43102773451282e-07,0.999698178102708,1
"TRIM66",0.513814063714838,3.07399599690383,1.43074470130587e-07,0.999698207952317,1
"FBRSL1",-0.376358692933708,3.0955554298426,1.42848077668574e-07,0.999698446813857,1
"PANK2",-0.0019301279974665,3.44992350580452,1.42496545045301e-07,0.99969881808893,1
"ARPC1A",-0.0377922046789243,3.49214982925599,1.41994983356633e-07,0.999699348609667,1
"WBP5",-0.66566476269085,3.04312950019156,1.41706237874564e-07,0.99969965444869,1
"LGALS8",1.70611016967937,3.18288103367548,1.41662078589184e-07,0.999699701255901,1
"FAM21A",1.70611016967937,3.18288103367548,1.41662078589184e-07,0.999699701255901,1
"KDELC2",1.70611016967937,3.18288103367548,1.41662078589184e-07,0.999699701255901,1
"TACO1",1.70611016967937,3.18288103367548,1.41662078589184e-07,0.999699701255901,1
"ZNF227",1.70611016967937,3.18288103367548,1.41662078589184e-07,0.999699701255901,1
"POLQ",1.70611016967937,3.18288103367548,1.41662078589184e-07,0.999699701255901,1
"TMEM154",1.70611016967937,3.18288103367548,1.41662078589184e-07,0.999699701255901,1
"SRC",0.625273830247928,3.53224431367953,1.41498498854572e-07,0.999699874681339,1
"NAT9",0.358414126556276,3.13437649558692,1.4141153600011e-07,0.999699966921213,1
"REV1",0.358414126556276,3.13437649558692,1.4141153600011e-07,0.999699966921213,1
"BUB1B",0.0396223034174592,3.08350208817101,1.41276471182541e-07,0.999700110238808,1
"ZNF768",0.0396223034174592,3.08350208817101,1.41276471182541e-07,0.999700110238808,1
"AURKB",0.0396223034174592,3.08350208817101,1.41276471182541e-07,0.999700110238808,1
"B4GALNT3",-0.955927183069437,2.99863407467538,1.41056037402236e-07,0.999700344290497,1
"MICU2",-0.955927183069437,2.99863407467538,1.41056037402236e-07,0.999700344290497,1
"ITGAL",-0.955927183069437,2.99863407467538,1.41056037402236e-07,0.999700344290497,1
"FOXD1",-0.955927183069437,2.99863407467538,1.41056037402236e-07,0.999700344290497,1
"TYW1",-0.955927183069437,2.99863407467538,1.41056037402236e-07,0.999700344290497,1
"ERICH1",-0.955927183069437,2.99863407467538,1.41056037402236e-07,0.999700344290497,1
"AKNA",-0.955927183069437,2.99863407467538,1.41056037402236e-07,0.999700344290497,1
"CLTCL1",1.58773471964438,3.09557076017109,1.41004634394665e-07,0.999700398898874,1
"TSSK3",-1.57393504608522,2.9555752901583,1.40971732296887e-07,0.999700433854159,1
"MTX1",-1.57393504608522,2.9555752901583,1.40971732296887e-07,0.999700433854159,1
"ASTN1",-1.57393504608522,2.9555752901583,1.40971732296887e-07,0.999700433854159,1
"ZNF32",-1.57393504608522,2.9555752901583,1.40971732296887e-07,0.999700433854159,1
"PCSK7",-1.57393504608522,2.9555752901583,1.40971732296887e-07,0.999700433854159,1
"LPAR5",-1.57393504608522,2.9555752901583,1.40971732296887e-07,0.999700433854159,1
"SYT10",-1.57393504608522,2.9555752901583,1.40971732296887e-07,0.999700433854159,1
"KRT5",-1.57393504608522,2.9555752901583,1.40971732296887e-07,0.999700433854159,1
"TLN2",-1.57393504608522,2.9555752901583,1.40971732296887e-07,0.999700433854159,1
"ERMN",-1.57393504608522,2.9555752901583,1.40971732296887e-07,0.999700433854159,1
"DUSP19",-1.57393504608522,2.9555752901583,1.40971732296887e-07,0.999700433854159,1
"FBXO36",-1.57393504608522,2.9555752901583,1.40971732296887e-07,0.999700433854159,1
"ADRA1B",-1.57393504608522,2.9555752901583,1.40971732296887e-07,0.999700433854159,1
"MIR1229",-1.57393504608522,2.9555752901583,1.40971732296887e-07,0.999700433854159,1
"POU3F2",-1.57393504608522,2.9555752901583,1.40971732296887e-07,0.999700433854159,1
"MEOX2",-1.57393504608522,2.9555752901583,1.40971732296887e-07,0.999700433854159,1
"LINC01604",-1.57393504608522,2.9555752901583,1.40971732296887e-07,0.999700433854159,1
"SNRPA",-0.305466452510769,3.12436730218181,1.40693935763468e-07,0.999700729154174,1
"SLC25A25",-0.305466452510769,3.12436730218181,1.40693935763468e-07,0.999700729154174,1
"TOR1B",-0.305466452510769,3.12436730218181,1.40693935763468e-07,0.999700729154174,1
"SGMS1",0.507861474198302,3.58682100434097,1.40616768658335e-07,0.999700811239443,1
"HHLA3",-0.461316585330763,3.08464610556625,1.40616082262453e-07,0.999700811967329,1
"CLASRP",-0.461316585330763,3.08464610556625,1.40616082262453e-07,0.999700811967329,1
"ZDHHC21",-0.461316585330763,3.08464610556625,1.40616082262453e-07,0.999700811967329,1
"HIST2H2AC",0.218473167958983,3.14863019120313,1.40516161450275e-07,0.999700918288443,1
"VPS26B",0.218473167958983,3.14863019120313,1.40516161450275e-07,0.999700918288443,1
"STRN3",0.218473167958983,3.14863019120313,1.40516161450275e-07,0.999700918288443,1
"PTPN2",0.403798121624062,3.4951323186928,1.40166351045873e-07,0.99970129079789,1
"NPTXR",-1.57286002333613,2.95548458480919,1.39763649436684e-07,0.999701720209184,1
"LOC100130899",-1.57286002333613,2.95548458480919,1.39763649436684e-07,0.999701720209184,1
"COQ4",-1.57286002333613,2.95548458480919,1.39763649436684e-07,0.999701720209184,1
"MIR6747",1.98210688398825,3.07435216811311,1.39362441511178e-07,0.999702148641827,1
"HDDC3",1.98210688398825,3.07435216811311,1.39362441511178e-07,0.999702148641827,1
"DSCR9",1.98210688398825,3.07435216811311,1.39362441511178e-07,0.999702148641827,1
"TNXB",1.98210688398825,3.07435216811311,1.39362441511178e-07,0.999702148641827,1
"RPAP2",1.61199868867095,3.12112442565149,1.39082764201772e-07,0.99970244766102,1
"PGS1",-0.304392582234404,3.12427825017334,1.39046122726877e-07,0.9997024868519,1
"TCAIM",0.587808863437759,3.25530429684034,1.38974656492761e-07,0.999702563321809,1
"ERLEC1",-0.627055948760644,3.35671469159505,1.38770762817707e-07,0.99970278159074,1
"PLXDC2",-1.57178615305976,2.95539388526936,1.38408220526131e-07,0.999703170092739,1
"STK32C",-1.57178615305976,2.95539388526936,1.38408220526131e-07,0.999703170092739,1
"TRAPPC4",-1.57178615305976,2.95539388526936,1.38408220526131e-07,0.999703170092739,1
"PCED1B",-1.57178615305976,2.95539388526936,1.38408220526131e-07,0.999703170092739,1
"HMHA1",-1.57178615305976,2.95539388526936,1.38408220526131e-07,0.999703170092739,1
"LINC00116",-1.57178615305976,2.95539388526936,1.38408220526131e-07,0.999703170092739,1
"ATXN7L1",-1.57178615305976,2.95539388526936,1.38408220526131e-07,0.999703170092739,1
"PRAF2",-1.57178615305976,2.95539388526936,1.38408220526131e-07,0.999703170092739,1
"GLUD2",-1.57178615305976,2.95539388526936,1.38408220526131e-07,0.999703170092739,1
"MRRF",-0.692836148959747,3.27825935356026,1.38277480539652e-07,0.999703310314445,1
"TOX3",-0.189200517954634,3.01386245559549,1.38234509613398e-07,0.999703356418367,1
"CLUHP3",2.26708269015039,3.49088927763122,1.37889052560056e-07,0.999703727322301,1
"UBP1",0.797001734137831,3.4252256632161,1.37759305850186e-07,0.999703866739167,1
"LOC374443",0.629842723785875,3.07417882065012,1.37705736851374e-07,0.999703924319513,1
"LYSMD1",0.418943464278446,3.16118970078329,1.37592079411888e-07,0.999704046530432,1
"C14orf166",0.418943464278446,3.16118970078329,1.37592079411888e-07,0.999704046530432,1
"GPAT3",0.418943464278446,3.16118970078329,1.37592079411888e-07,0.999704046530432,1
"FAM127A",0.253175367720913,3.09640724187523,1.37537899684625e-07,0.999704104804561,1
"B4GALT6",-0.821934574397416,3.24121438236824,1.37380158604535e-07,0.999704274532947,1
"FSCN1",-0.899636645014216,3.27676805743645,1.36637158708505e-07,0.999705075311228,1
"RNF170",-0.106744186903378,3.07074133889405,1.36569130024127e-07,0.999705148736375,1
"TAF5L",-0.242355295537055,2.95096379391302,1.36408300140057e-07,0.999705322406361,1
"MRPL48",-0.242355295537055,2.95096379391302,1.36408300140057e-07,0.999705322406361,1
"PMP22",-0.242355295537055,2.95096379391302,1.36408300140057e-07,0.999705322406361,1
"ZNF286B",-0.242355295537055,2.95096379391302,1.36408300140057e-07,0.999705322406361,1
"C17orf67",-0.242355295537055,2.95096379391302,1.36408300140057e-07,0.999705322406361,1
"LOC90784",-0.242355295537055,2.95096379391302,1.36408300140057e-07,0.999705322406361,1
"LINC00342",-0.242355295537055,2.95096379391302,1.36408300140057e-07,0.999705322406361,1
"RTN4R",-0.242355295537055,2.95096379391302,1.36408300140057e-07,0.999705322406361,1
"PPM1F",-0.242355295537055,2.95096379391302,1.36408300140057e-07,0.999705322406361,1
"ARIH2OS",-0.242355295537055,2.95096379391302,1.36408300140057e-07,0.999705322406361,1
"ZCCHC7",-0.242355295537055,2.95096379391302,1.36408300140057e-07,0.999705322406361,1
"SCG3",1.83033166572669,3.05670751029508,1.36348867749247e-07,0.99970538661054,1
"CMTM3",1.83033166572669,3.05670751029508,1.36348867749247e-07,0.99970538661054,1
"ALDOC",1.83033166572669,3.05670751029508,1.36348867749247e-07,0.99970538661054,1
"WLS",0.28419031518345,3.16008713775882,1.36061164827149e-07,0.999705697595134,1
"SENP1",0.28419031518345,3.16008713775882,1.36061164827149e-07,0.999705697595134,1
"CRTC3",0.28419031518345,3.16008713775882,1.36061164827149e-07,0.999705697595134,1
"CIZ1",0.28419031518345,3.16008713775882,1.36061164827149e-07,0.999705697595134,1
"ROGDI",0.254316539102895,3.09631727615242,1.36045243845989e-07,0.999705714813681,1
"GGH",0.254316539102895,3.09631727615242,1.36045243845989e-07,0.999705714813681,1
"HEATR5A",-0.16860647258005,3.35687062360661,1.35288854379438e-07,0.999706534043433,1
