"","logFC","logCPM","F","PValue","FDR"
"GLUD1P3",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"KCNMA1",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"RPL21",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"FUOM",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"SCART1",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"MRPL23",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"PTPN5",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"PAX6",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"KAT5",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"CTSF",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"KCNE3",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"DLG2",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"NTM",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"ALG10",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"RAPGEF3",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"PRKAG1",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"METTL7A",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"MAP3K12",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"SLC39A5",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"MIR1252",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"ACSS3",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"ALX1",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"STAB2",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"RASAL1",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"RIMBP2",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"ATP8A2",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"MINOS1P1",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"LINC00441",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"LINC01068",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"COL4A2",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"SLC22A17",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"STYX",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"RHOJ",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"ACYP1",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"DIO2",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"CATSPERB",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"IFI27",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"EVL",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"SNORD114-5",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"RYR3",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"APH1B",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"AEN",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"MIR5094",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"LINC00235",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"LINC01569",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"PLA2G10",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"PYCARD",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"SIAH1",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"CDH11",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"CDH16",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"CPNE7",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"ZNF18",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"MFAP4",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"MIR365B",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"LINC00854",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"PRAC2",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"LOC100507002",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"HID1",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"RAC3",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"SETBP1",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"TCEB3B",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"HMSD",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"RNU6-39P",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"WDR18",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"MRI1",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"NDUFB7",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"PLEKHF1",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"C19orf12",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"LIN37",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"WDR62",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"ZNF571-AS1",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"ZNF221",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"APOE",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"C5AR1",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"ZNF320",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"ZNF321P",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"SHISA7",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"ZNF530",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"ZNF154",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"ZNF584",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"GEN1",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"CGREF1",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"SMYD5",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"RFX8",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"IL18R1",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"CBWD2",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"STEAP3",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"ACVR1C",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"SLC4A10",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"SCN2A",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"NOSTRIN",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"INPP1",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"CCDC150",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"VIL1",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"PLCD4",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"SDCBP2",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"SLC12A5",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"APCDD1L",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"CYYR1",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"MX2",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"CECR5-AS1",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"SLC25A18",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"RFPL1S",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"MORC2-AS1",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"SH3BP1",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"GCAT",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"PLA2G6",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"SSUH2",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"FANCD2",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"C3orf35",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"SLC22A13",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"XYLB",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"TMA7",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"DNAH12",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"ADAMTS9-AS2",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"MYH15",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"CFAP44",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"ADPRH",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"KLF15",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"LOC100507291",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"NLGN1",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"DGKQ",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"TNIP2",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"PSAPL1",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"CCDC149",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"GABRA2",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"CORIN",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"HOPX",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"TMEM150C",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"ETNPPL",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"C4orf3",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"LOC645513",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"F11",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"FAM173B",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"BRCAT54",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"IL31RA",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"CMYA5",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"PCDHGA9",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"GPX3",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"C5orf45",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"GMDS-AS1",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"HIST1H2AD",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"ZNRD1",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"ADCY10P1",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"SLC25A27",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"ADGRB3",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"SMIM8",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"LOC101929057",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"KPNA5",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"TXLNB",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"ERMARD",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"AMZ1",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"AUTS2",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"DTX2",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"STEAP4",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"LRRN3",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"SND1-IT1",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"CPA4",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"MESTIT1",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"ATP6V0E2-AS1",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"C8orf46",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"LACTB2-AS1",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"C8orf37",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"MIR937",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"SPATC1",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"ZNF16",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"PLGRKT",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"AQP7",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"RPP25L",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"GLIPR2",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"LINC01504",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"SLC28A3",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"LOC389765",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"C9orf89",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"MIRLET7D",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"SLC46A2",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"PTRH1",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"LOC100272217",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"CARD9",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"C9orf172",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"RNF224",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"F9",0.686313823761441,2.8922660115418,2.84574128000147e-07,0.999574377669873,1
"CWF19L2",-1.23415779189595,3.05777384397084,2.83728301843215e-07,0.999575010661757,1
"CDIPT",0.265079289761482,3.3281708665959,2.8334114686654e-07,0.999575300712003,1
"PAMR1",-1.8417146115518,3.01582872222492,2.83243392739845e-07,0.999575373987066,1
"PRSS2",-1.8417146115518,3.01582872222492,2.83243392739845e-07,0.999575373987066,1
"TOP3A",0.241479835138775,3.30524096955809,2.82786060689228e-07,0.999575716924375,1
"ITGB1BP1",0.900486731235127,3.32082671862141,2.82539502647196e-07,0.999575901933128,1
"RAB3B",-0.365239907185802,3.20602639612648,2.82536181876846e-07,0.999575904419974,1
"KDM6B",0.52267306965209,3.34602360765851,2.82503839444563e-07,0.999575928697027,1
"CYP1B1",-0.653158821241086,3.15353339503942,2.81863157407476e-07,0.999576409836834,1
"TMEM177",-1.84069970737447,3.01573769521234,2.81851068679631e-07,0.999576418928122,1
"NBPF1",1.71319019501557,2.9566968758594,2.81813554395073e-07,0.999576447117162,1
"MEG3",1.71319019501557,2.9566968758594,2.81813554395073e-07,0.999576447117162,1
"RBP1",1.71319019501557,2.9566968758594,2.81813554395073e-07,0.999576447117162,1
"PBK",1.89193500334606,3.30858442617971,2.81743312526804e-07,0.999576499908972,1
"BRI3BP",0.728886179362446,3.29083108297935,2.81354018921435e-07,0.999576792585268,1
"ARHGAP21",0.242442886297406,3.42880040263686,2.8122198055254e-07,0.999576891900446,1
"PHKG2",-0.422725575257434,3.2179383148572,2.81202779247705e-07,0.999576906342882,1
"SPR",-0.00274386332215283,3.38322075357654,2.81154008186823e-07,0.99957694303641,1
"TJP3",-1.14696929496207,3.06974007514957,2.81151271286941e-07,0.999576945097682,1
"NUF2",0.668980871393548,3.01094043347157,2.8111342155238e-07,0.999576973573195,1
"ZNF17",-0.404672953283503,2.95415764832936,2.80257725626972e-07,0.999577617904516,1
"ZC2HC1A",-0.404672953283503,2.95415764832936,2.80257725626972e-07,0.999577617904516,1
"STK10",-0.0935698955001859,3.33353686201317,2.80199575567407e-07,0.999577661721695,1
"RPL19P12",-1.14596972690982,3.06964900532622,2.80186046818181e-07,0.999577671919892,1
"FCGRT",-0.998530208701681,3.14605992879486,2.79929002912329e-07,0.999577865685653,1
"MMP24",-0.998530208701681,3.14605992879486,2.79929002912329e-07,0.999577865685653,1
"PSMD5",0.589789066999621,3.20060646659748,2.79329351192366e-07,0.999578318067185,1
"TNFRSF1B",-0.191455212945242,3.01129428318151,2.79294829836862e-07,0.99957834412393,1
"ESRRA",-0.191455212945242,3.01129428318151,2.79294829836862e-07,0.99957834412393,1
"MTERF2",-1.22495542527284,3.05692403425034,2.7912549371982e-07,0.999578471970679,1
"LINC-PINT",-1.22495542527284,3.05692403425034,2.7912549371982e-07,0.999578471970679,1
"PPP1R16A",-1.22495542527284,3.05692403425034,2.7912549371982e-07,0.999578471970679,1
"ALDH1A1",-1.22495542527284,3.05692403425034,2.7912549371982e-07,0.999578471970679,1
"KCNN3",-0.122610863789183,3.00854565327001,2.79095460832531e-07,0.999578494646025,1
"MMACHC",-0.150686118785034,2.99864177475535,2.78952019631001e-07,0.999578602977616,1
"IBA57",-0.150686118785034,2.99864177475535,2.78952019631001e-07,0.999578602977616,1
"XRRA1",-0.150686118785034,2.99864177475535,2.78952019631001e-07,0.999578602977616,1
"MAP2K5",-0.150686118785034,2.99864177475535,2.78952019631001e-07,0.999578602977616,1
"SRCIN1",-0.150686118785034,2.99864177475535,2.78952019631001e-07,0.999578602977616,1
"KCNK6",-0.150686118785034,2.99864177475535,2.78952019631001e-07,0.999578602977616,1
"ARHGAP24",-0.150686118785034,2.99864177475535,2.78952019631001e-07,0.999578602977616,1
"FANCC",-0.150686118785034,2.99864177475535,2.78952019631001e-07,0.999578602977616,1
"DNAJC28",-1.83867253660248,3.01555565868147,2.78591047203058e-07,0.999578875721187,1
"PRAME",-1.21581992208484,3.056074720747,2.76727380484445e-07,0.999580286660584,1
"KIFC2",-1.21581992208484,3.056074720747,2.76727380484445e-07,0.999580286660584,1
"BTF3L4",-0.459219256928302,3.17730185984941,2.75959848207786e-07,0.999580869119694,1
"PDK4",0.129331152570091,3.26310382405626,2.75091761190655e-07,0.999581528869387,1
"CDK19",0.230004345519612,3.41164334700268,2.74994763138225e-07,0.999581602654697,1
"DUS1L",-0.717110712937214,3.19822019601284,2.74911731262945e-07,0.999581665823476,1
"DENND6A",0.73425040868035,3.26006638334124,2.73896032938927e-07,0.999582439338167,1
"PDSS1",-0.0819361641992745,2.99956996421884,2.73306919912437e-07,0.999582888637463,1
"FADS3",-0.0819361641992745,2.99956996421884,2.73306919912437e-07,0.999582888637463,1
"RNF138P1",-0.0819361641992745,2.99956996421884,2.73306919912437e-07,0.999582888637463,1
"AASS",-0.0819361641992745,2.99956996421884,2.73306919912437e-07,0.999582888637463,1
"IGFBP6",-0.770054768972235,3.12334707403444,2.7322186500628e-07,0.999582953543592,1
"SMARCD3",-0.770054768972235,3.12334707403444,2.7322186500628e-07,0.999582953543592,1
"TCTN3",0.316985408840684,3.07956228750161,2.72745436386515e-07,0.999583317314563,1
"PAAF1",0.316985408840684,3.07956228750161,2.72745436386515e-07,0.999583317314563,1
"ALG8",0.316985408840684,3.07956228750161,2.72745436386515e-07,0.999583317314563,1
"FAM219B",0.316985408840684,3.07956228750161,2.72745436386515e-07,0.999583317314563,1
"HDHD2",0.316985408840684,3.07956228750161,2.72745436386515e-07,0.999583317314563,1
"IFT52",0.316985408840684,3.07956228750161,2.72745436386515e-07,0.999583317314563,1
"PRSS1",0.316985408840684,3.07956228750161,2.72745436386515e-07,0.999583317314563,1
"WDR77",0.109114226220243,3.04085606902032,2.72523153884978e-07,0.999583487143523,1
"SGK494",0.109114226220243,3.04085606902032,2.72523153884978e-07,0.999583487143523,1
"ACOT8",0.109114226220243,3.04085606902032,2.72523153884978e-07,0.999583487143523,1
"ASPHD2",0.109114226220243,3.04085606902032,2.72523153884978e-07,0.999583487143523,1
"MIR4658",0.194019168080608,2.95724624636426,2.71992297185912e-07,0.999583893011907,1
"ERP44",0.273828843225579,3.32743229985757,2.71713426711639e-07,0.999584106378377,1
"RHOD",0.0403642716344833,3.0399335142976,2.71709747018904e-07,0.999584109195162,1
"CLPB",0.0403642716344833,3.0399335142976,2.71709747018904e-07,0.999584109195162,1
"NDFIP2",0.0403642716344833,3.0399335142976,2.71709747018904e-07,0.999584109195162,1
"VPS18",0.0403642716344833,3.0399335142976,2.71709747018904e-07,0.999584109195162,1
"TGFB1I1",0.0403642716344833,3.0399335142976,2.71709747018904e-07,0.999584109195162,1
"E2F4",0.0403642716344833,3.0399335142976,2.71709747018904e-07,0.999584109195162,1
"GLRB",0.0403642716344833,3.0399335142976,2.71709747018904e-07,0.999584109195162,1
"TRIM39",0.0403642716344833,3.0399335142976,2.71709747018904e-07,0.999584109195162,1
"ING3",0.0403642716344833,3.0399335142976,2.71709747018904e-07,0.999584109195162,1
"ZNF703",0.0403642716344833,3.0399335142976,2.71709747018904e-07,0.999584109195162,1
"KRBOX4",0.0403642716344833,3.0399335142976,2.71709747018904e-07,0.999584109195162,1
"HMGB1",-0.172811228751105,3.34815214645582,2.71615257662724e-07,0.999584181515997,1
"C2orf44",-1.8324454221855,3.01497403184767,2.71260159565664e-07,0.999584453422887,1
"CHMP3",-1.8324454221855,3.01497403184767,2.71260159565664e-07,0.999584453422887,1
"PECR",-1.8324454221855,3.01497403184767,2.71260159565664e-07,0.999584453422887,1
"RARRES3",0.681070953357686,3.28133643845656,2.7101524651423e-07,0.999584641053362,1
"UBTD2",-0.644904536052114,3.15277577553936,2.71003166001836e-07,0.999584650307781,1
"INTS7",0.692514811805656,3.30304791933795,2.70841492253255e-07,0.999584774222974,1
"PSMF1",0.871288935585202,3.35016658239369,2.70266106666184e-07,0.999585215519627,1
"ZNF229",-0.171162588120869,2.99778060738919,2.70207179611734e-07,0.999585260738176,1
"UPK1B",-0.171162588120869,2.99778060738919,2.70207179611734e-07,0.999585260738176,1
"FAH",1.98686999059121,3.35340283051575,2.70190908790304e-07,0.999585273232943,1
"PRR11",1.98686999059121,3.35340283051575,2.70190908790304e-07,0.999585273232943,1
"KRR1",0.747096942700744,3.28254442387813,2.69449433357604e-07,0.999585842677983,1
"KLHL12",1.39114678554156,3.03824610562137,2.69248412110011e-07,0.999585997199753,1
"CYB5R2",1.39114678554156,3.03824610562137,2.69248412110011e-07,0.999585997199753,1
"NAA16",1.39114678554156,3.03824610562137,2.69248412110011e-07,0.999585997199753,1
"NOP10",1.39114678554156,3.03824610562137,2.69248412110011e-07,0.999585997199753,1
"LPCAT2",1.39114678554156,3.03824610562137,2.69248412110011e-07,0.999585997199753,1
"MDFIC",1.39114678554156,3.03824610562137,2.69248412110011e-07,0.999585997199753,1
"AIF1L",1.39114678554156,3.03824610562137,2.69248412110011e-07,0.999585997199753,1
"POMT1",1.39114678554156,3.03824610562137,2.69248412110011e-07,0.999585997199753,1
"LINC00094",1.39114678554156,3.03824610562137,2.69248412110011e-07,0.999585997199753,1
"ARMCX5",1.39114678554156,3.03824610562137,2.69248412110011e-07,0.999585997199753,1
"JAZF1",-0.960951428111121,3.141712339619,2.69240460065602e-07,0.999586003308195,1
"SNORA30",-1.83043183220048,3.01479209183611,2.68467739268925e-07,0.999586597826198,1
"FOXN2",0.864174684929915,3.31073414796154,2.68147624342499e-07,0.999586844362814,1
"UNC5B",0.119279696216503,3.06959157768515,2.67776015497389e-07,0.999587130741285,1
"FRA10AC1",0.119279696216503,3.06959157768515,2.67776015497389e-07,0.999587130741285,1
"RCHY1",0.119279696216503,3.06959157768515,2.67776015497389e-07,0.999587130741285,1
"ABHD17B",0.119279696216503,3.06959157768515,2.67776015497389e-07,0.999587130741285,1
"RPL35",0.119279696216503,3.06959157768515,2.67776015497389e-07,0.999587130741285,1
"SURF1",0.119279696216503,3.06959157768515,2.67776015497389e-07,0.999587130741285,1
"BCAM",-0.835437757504377,3.11236163084265,2.67160529267814e-07,0.999587605506953,1
"KIF18A",0.677705273773377,3.25810237497159,2.67002869139517e-07,0.999587727210348,1
"PNISR",-0.854486901811729,3.11150144817482,2.66951115909277e-07,0.999587767166123,1
"IKBKB",-0.854486901811729,3.11150144817482,2.66951115909277e-07,0.999587767166123,1
"RB1",0.512812099862007,3.34436159824936,2.66784641818654e-07,0.999587895723975,1
"VDAC3",0.753989888118773,3.91467375212879,2.66641692477289e-07,0.999588006147924,1
"DIAPH2",0.428395276532455,3.34150890931679,2.66451986501165e-07,0.999588152731325,1
"SERTAD4-AS1",1.7115586127202,2.95662043689493,2.66093320012018e-07,0.999588430019261,1
"FAM45A",1.7115586127202,2.95662043689493,2.66093320012018e-07,0.999588430019261,1
"PRR13",1.7115586127202,2.95662043689493,2.66093320012018e-07,0.999588430019261,1
"RPS26",1.7115586127202,2.95662043689493,2.66093320012018e-07,0.999588430019261,1
"IVD",1.7115586127202,2.95662043689493,2.66093320012018e-07,0.999588430019261,1
"NR2F2-AS1",1.7115586127202,2.95662043689493,2.66093320012018e-07,0.999588430019261,1
"CORO6",1.7115586127202,2.95662043689493,2.66093320012018e-07,0.999588430019261,1
"GAS2L1",1.7115586127202,2.95662043689493,2.66093320012018e-07,0.999588430019261,1
"MOGAT3",1.7115586127202,2.95662043689493,2.66093320012018e-07,0.999588430019261,1
"MIR455",1.7115586127202,2.95662043689493,2.66093320012018e-07,0.999588430019261,1
"BEX1",1.7115586127202,2.95662043689493,2.66093320012018e-07,0.999588430019261,1
"FAM214A",-0.431096701968581,3.20059109162898,2.6604178280618e-07,0.999588469871246,1
"CHFR",-0.170021416738888,2.99769049146904,2.65911379261844e-07,0.999588570744526,1
"UPF3A",-0.170021416738888,2.99769049146904,2.65911379261844e-07,0.999588570744526,1
