Gene,Half-life_TC1,Half-life_TC2,Half-life_TC3,Average_Half_Life
YAL026C,29.745002858373997,67.24209005514984,,48.49354645676192
YIL125W,34.38138410467719,40.482327758974414,36.266616606820165,37.04344282349059
YCL009C,19.323917631838476,50.01307082915368,62.10333319715036,43.81344055271418
YMR108W,25.83729540763713,38.222683982058136,26.675819554823946,30.245266314839736
YGL032C,34.30816143071383,,27.235350501027717,30.771755965870774
YMR261C,40.468748742793736,249.87342984761128,69.84721669070875,120.06313176037126
YBR126C,50.2148994671565,-3568.055011294769,97.91028713644884,-1139.976608230388
YDR074W,67.3402678577488,-190.81803146196745,-221.2324734278899,-114.90341234403617
YPL074W,43.10693418349213,,14.317159873124778,28.712047028308454
YLR102C,24.993181401360985,,11.953344576086735,18.47326298872386
YNL172W,9.685611260121483,26.53011619339805,9.51494084847059,15.243556100663374
YDL008W,222.56907920557808,,27.63995291750101,125.10451606153954
YBL084C,28.94856254092926,34.007230838271845,21.917480110841904,28.29109116334767
YHR166C,18.07685482564509,68.01400481161865,,43.04542981863187
YOR249C,23.637632452907457,39.5990672309838,14.851969080483885,26.029556254791714
YFR036W,32.63179894122651,8.438291301205943,10.622696859171006,17.23092903386782
YKL022C,28.753357810411707,1088.8307334698195,36.4963260951943,384.6934724584751
YGL240W,99.95864050097008,49.090622596949686,42.05507125773328,63.70144478521769
YER090W,20.405005241206872,24.18869494857225,16.365534307779548,20.319744832519557
YKL211C,19.83983968643191,15.723624257553755,15.25821150454762,16.940558482844427
YPL111W,16.028926167446333,7.703282643216053,10.469736481843375,11.400648430835254
YOR303W,21.55154661498716,27.62001574995576,26.487141679477052,25.219568014806654
YJR109C,37.46762142358549,77.7081526161842,28.53852547799986,47.904766505923185
YPR018W,13.370619322945544,11.6194046821316,12.45206415872404,12.480696054600395
YBR195C,6.599913970104339,10.208376222987026,11.003941934908218,9.270744042666529
YDR080W,27.01485882733308,37.22503983580461,19.524193794170703,27.92136415243613
YDL077C,24.191423142612923,53.82562143932981,24.467281982344588,34.16144218809577
YHR060W,14.580118779681133,15.27359795131785,10.213443134583034,13.355719955194004
YKL119C,14.018400248058269,33.387827708342904,29.761591275379903,25.722606410593695
YML057W,14.973009398474971,23.02026082239158,12.191289507603436,16.728186576156663
YLR433C,15.043769845650456,11.94091836446698,14.638438078154476,13.874375429423969
YIL033C,31.6219499977948,16.324260655057685,15.680346925954897,21.208852526269126
YHR135C,9.780276783225274,7.599211337965952,7.634781278542936,8.338089799911387
YPL204W,16.554348810882928,6.102953358324041,6.268555633964198,9.641952601057055
YOR061W,15.065479032410138,,13.646404662680718,14.355941847545427
YIL035C,17.05707479873186,21.868413929878397,12.870413470749568,17.265300733119943
YOR039W,11.576019328279354,6.130921739911912,6.490399818993848,8.065780295728372
YGL019W,16.290642285952092,36.99304517146666,20.826848877795857,24.703512111738203
YGR088W,455.5321543876889,,,455.5321543876889
YJR064W,12.181076448954675,11.076556328460292,7.476241653952105,10.244624810455692
YJL014W,8.785178387566607,9.382152101694471,6.517506411218935,8.22827896682667
YDR188W,10.170776064475524,7.256879827189708,5.818174776138431,7.748610222601221
YIL142W,15.105378794501014,7.946916382495346,3.782274081430675,8.944856419475679
YDR212W,20.014272434295904,22.392455906625887,20.084435397684327,20.830387912868705
YJL008C,10.249166303703394,15.729397534461231,7.154946873124618,11.044503570429747
YDL143W,34.59041720117934,15.222410785179624,14.615782260634395,21.476203415664454
YAL040C,17.24318333607484,17.150081320159128,19.565873018740007,17.986379224991325
YMR199W,49.05062552597682,,5.797637598686131,27.424131562331475
YGR108W,25.55508322228746,4.314822369373086,5.484181121674427,11.784695571111657
YPL256C,7.278573823013708,5.0491588381917865,3.729116670773457,5.352283110659651
YPR119W,9.541890296996824,10.2920122215913,4.007493435036034,7.947131984541386
YLR210W,20.765005256006106,,11.47970582136404,16.122355538685074
YPR120C,9.32867137040426,2.539453042669501,5.479525341294249,5.78254991812267
YDL155W,21.892816206663163,6.838655789514198,24.77279158496728,17.834754527048215
YPL031C,39.06965069954345,14.698577025882404,13.932097568473887,22.566775097966584
YDL127W,12.215300276218656,12.38924800014503,19.338693038147905,14.6477471048372
YOL001W,43.094634158114445,-411.7899104829701,20.01485765138692,-116.22680622448956
YGL134W,24.86167374176251,49.91676874194753,13.62322964140048,29.467224041703506
YDR443C,15.479344064035669,18.324907381676997,13.045080689557404,15.616444045090022
YCR081W,17.39149862417979,17.509528351536225,12.285028834392335,15.728685270036117
YNL025C,35.903520234444194,,23.85174751642204,29.87763387543312
YPL042C,16.41751161393404,,,16.41751161393404
YBR149W,28.056897975201377,21.46483593268798,21.403695705330914,23.641809871073423
YLR284C,70.22083688067403,,23.48892147896928,46.85487917982165
YDR166C,74.80266806385357,36.90450425668314,27.95986664058063,46.55567965370577
YER008C,101.80555541482742,,25.848244839249475,63.82690012703845
YGL233W,36.9327247520761,18.45298070937534,21.02370381147267,25.469803090974704
YLR166C,33.04234334891767,96.96745429811004,29.08069592507058,53.03016452403276
YPR055W,257.8483068029711,45.22348952385391,43.26609465483017,115.44596366055173
YIL068C,27.58028955675307,,20.90017200721682,24.240230781984945
YKL182W,25.26192286010066,46.22188437175454,28.944523212355136,33.47611014807011
YPL231W,22.273343563353805,20.881052324897457,19.51603896796873,20.890144952073328
YOR221C,35.15359421683998,23.46665801767843,19.09502708492526,25.90509310648122
YPL262W,38.12090583541278,88.88554862724325,50.2881772384674,59.09821056704114
YEL003W,15.11272182882334,17.853020269300373,19.314967932917053,17.426903343680255
YNL153C,10.627066074120837,9.114887170928007,6.488619062084272,8.743524102377705
YLR200W,12.504256048879055,8.919439142712644,7.059976298116205,9.494557163235967
YML094W,22.455242708919457,16.757453521987475,7.257256247839295,15.489984159582074
YGR078C,13.89723314997624,5.8938976129954845,4.245401407013978,8.012177389995236
YDL090C,28.445432014046293,9.170535383526351,5.329726128661025,14.315231175411222
YGL155W,22.979091263093075,7.84797007824862,7.969959747404686,12.932340362915461
YJL031C,82.72370628795495,,17.696075731599695,50.20989100977732
YCR034W,11.442313900072913,12.51288418393968,8.269935773679462,10.741711285897352
YGR032W,32.360513813040306,30.280972353527037,16.215854753264612,26.28578030661065
YPR159W,20.252334820545,36.12140197210607,15.530228667056074,23.967988486569052
YAL044C,28.27556501965247,50.1321622845948,51.10366402519267,43.17046377647998
YDR019C,68.86165964813021,112.49655654476544,29.228023158310773,70.19541311706881
YMR189W,18.07805934051716,10.084991088469746,22.545942405431543,16.902997611472816
YGL008C,18.09045407545674,24.532046831975634,24.804999587694237,22.475833498375536
YEL017C-A,24.26310156823582,37.30502197358925,27.92321229378493,29.83044527853667
YPL036W,61.65140564794096,36.124558630492,37.79991781450024,45.1919606976444
YCR024C-A,23.70833392750385,15.439651336913126,21.773333281717225,20.307106182044734
YLR447C,21.739970064627933,23.462603512722243,14.034432708075308,19.745668761808496
YBR127C,28.26246730583997,62.90570700361536,40.87864998199295,44.015608097149425
YKL080W,21.85606039408919,20.355959970455483,17.56012783471689,19.924049399753855
YEL027W,24.933593997157686,22.67521758876618,30.37941308869821,25.99607489154069
YPR036W,38.69378057626414,36.41047583882586,27.87599265101445,34.32674968870148
YHR039C-A,31.487573073169084,21.91135788751082,16.949424602459207,23.449451854379703
YEL051W,17.600789257968685,20.903225281093647,20.170747874815888,19.558254137959405
YGR020C,31.064223510728848,20.512271045014447,25.566726657784184,25.714407071175827
YDL185W,41.82697268575838,62.28081075455307,46.41197141142567,50.173251617245704
YHR026W,30.687891668169105,13.882134053758818,20.19323509650401,21.587753606143977
YOR270C,19.61426672108237,34.14807351981577,29.44161871602715,27.734652985641763
YPL234C,19.335198506145225,19.95936596536753,19.720007436210928,19.67152396924123
YMR054W,28.15554194184924,12.680830349070863,11.957019842429917,17.59779737778334
YGL253W,26.0474305015749,27.33462166105766,32.390801266881326,28.590951143171296
YPL001W,19.422979187610903,17.59843286227431,16.93280039007483,17.98473747998668
YEL056W,25.27361293375302,22.95597980965909,24.975076626582577,24.401556456664895
YNL021W,18.11097453471571,11.38085812410776,3.002962083269066,10.831598247364179
YMR263W,11.42187972031383,4.477231178006001,5.744783487125306,7.2146314618150456
YOR136W,17.418965795174522,25.018308034058418,20.30934701466066,20.915540281297865
YNL037C,19.846833797474066,21.751470704210707,33.585231777888275,25.061178759857683
YGR167W,21.310104496700333,22.92647148109905,12.986589316715314,19.0743884315049
YGL206C,39.465073484723135,,28.332866570408715,33.89897002756592
YBR097W,66.21334501444348,16.874928725835648,27.370697065305222,36.81965693519478
YBR080C,15.867309646080242,14.495404728026577,11.21777754005706,13.86016397138796
YBL050W,31.69437965599571,18.1465018393824,13.334857566471184,21.0585796872831
YKL196C,15.63144895505598,10.598967025050536,4.17973295015129,10.136716310085935
YKR068C,20.753295059525765,8.650300270690359,14.119669756128742,14.507755028781622
YDR472W,37.199218736662345,41.85884016667798,24.281500458952948,34.44651978743109
YML077W,40.66313754742119,56.77916607381668,25.09485402776852,40.84571921633546
YGR166W,13.771822370694393,23.026867278027144,12.497343569927322,16.432011072882954
YMR218C,30.78604616311473,15.220725794341313,11.170146943985449,19.058972967147163
YDR108W,22.15779712095439,43.21938551716183,23.154154442434898,29.510445693517042
YDR407C,30.16434341341346,20.667928498349724,9.11945055085284,19.983907487538676
YLR025W,27.86687099527653,25.259564786626274,36.4829481474008,29.869794643101198
YPR173C,17.90775192155492,12.635952021288253,11.662709692166342,14.06880454500317
YKL041W,17.756035573686653,24.203328858946147,15.786436770986194,19.24860040120633
YLR148W,24.249318830779515,,,24.249318830779515
YPL045W,35.36629303020913,20.566185524199213,12.92176575235089,22.951414768919744
YLR396C,12.264521563403989,42.58564726715585,25.45973416967489,26.769967666744908
YMR231W,20.005803305959105,27.23341923701239,18.29706265831803,21.845428400429842
YJR065C,18.938215479796888,28.913769520457365,18.28381188195469,22.045265627402983
YIL062C,17.308147030908735,16.162296534352784,17.18154102332645,16.883994862862654
YLR370C,16.653286448902314,25.92712634061667,14.032618781819378,18.871010523779457
YKL013C,13.967434890135776,20.293481870026767,9.969036632675843,14.743317797612796
YNR035C,45.47927050287989,32.55779758643323,25.568408415275535,34.53515883486289
YGR238C,72.65989684925393,86.89451936783247,,79.77720810854319
YHR158C,9.939243957456265,15.139533849998047,10.728539598788398,11.93577246874757
YGR140W,26.91206937398556,20.44232311391489,16.151144158902785,21.16851221560108
YMR094W,30.76143179345069,,30.92638460682849,30.843908200139587
YKL049C,22.33195299460351,25.7077163474792,8.230196012714474,18.756621784932392
YKL089W,36.44748187685774,13.70798159479354,7.528186537284572,19.22788333631195
YBR115C,14.504736286279558,22.62958874978612,17.377040037617615,18.170455024561097
YGR082W,9.694082971720611,86.85232875454463,13.73665501387672,36.761022246713985
YNL131W,20.261840010646203,11.284754868251516,12.366169556532354,14.63758814514336
YNL070W,12.221257108284062,13.2519056508289,10.626212499315612,12.033125086142858
YMR203W,11.097591079546191,14.525055726186512,10.376425595352744,11.999690800361817
YNL121C,7.649723237224918,11.32637798855066,9.899979959060175,9.625360394945252
YHR117W,17.102396466744437,20.73999813657452,13.528056019298466,17.123483540872474
YAL009W,110.14353955844092,26.33723464251076,14.38848369747155,50.28975263280774
YHR004C,61.16806927690716,,20.495121870921043,40.8315955739141
YGR072W,25.026389450836707,,9.612112578947407,17.319251014892057
YHR077C,25.26015083387344,4.433456752162947,21.642066582568454,17.111891389534946
YLR335W,13.548320283471094,14.629972788437575,11.925549035492333,13.367947369133667
YBL079W,36.413084225696885,32.65002166163847,18.627924158323605,29.23034334855299
YIL115C,29.308548690163253,29.352793431771065,18.29977871571197,25.653706945882096
YML103C,31.932200804632263,,21.2020273111176,26.56711405787493
YDR192C,26.308681113130213,15.359378744323454,,20.834029928726835
YMR129W,22.100211572730984,,8.55858492091843,15.329398246824706
YKR082W,27.734314808682065,59.139472752047965,21.37092618954317,36.081571250091066
YOR098C,7.188201271123495,14.777526007107795,11.651059642565285,11.205595640265527
YER105C,29.97522948398141,32.98888510391533,17.244507908802532,26.736207498899756
YMR047C,59.59368875778896,40.18654253789058,14.03258201102746,37.937604435569
YGL172W,27.91675378701876,10.803458311680629,8.540386140035334,15.75353274624491
YJL061W,34.603900973653495,71.87482808887702,17.32075237702283,41.26649381318445
YGL092W,19.04649705763533,16.027739790211488,9.33950894955755,14.804581932468123
YGL100W,11.078024811830703,6.90224299209183,7.420811854634517,8.467026552852351
YKL057C,19.47521697117264,16.081436600550628,11.781329926668375,15.779327832797215
YJR042W,20.128063720128733,17.73442670318306,17.303505446026083,18.388665289779293
YDL116W,20.51668101585712,,13.467279630876869,16.991980323366995
YDR224C,7.02614590605708,5.609039618095857,7.423313231965671,6.686166252039537
YBR010W,6.951902316665459,5.568454416413632,4.822155212454982,5.780837315178023
YNL030W,7.442099308165898,5.558277244930988,5.012732722710716,6.004369758602533
YBL002W,10.236244544185691,8.935437459831759,11.923406325769736,10.365029443262396
YBR009C,8.123711572781346,5.149534849855252,6.629258095675579,6.634168172770726
YNL031C,5.889744815192804,5.879911078349782,6.902286048778561,6.223980647440382
YJL088W,112.38140593897032,,20.017428186939348,66.19941706295484
YLR060W,12.976788208349872,32.56216196785598,16.504465351547175,20.68113850925101
YFL022C,10.738643094951176,36.08251489052652,19.13384967707225,21.985002554183314
YPR047W,171.4290122724624,55.1878887602915,,113.30845051637695
YGR240C,30.00224880112769,46.186571171841614,39.61805161558896,38.60229052951942
YMR205C,23.66697857036867,47.25196400418221,28.565245618345187,33.16139606429869
YMR035W,17.815166462824827,18.700804655919192,,18.25798555937201
YLR163C,25.267523910187744,16.790238036952655,17.716595981951794,19.924785976364063
YGR270W,17.143492874566093,41.81500793287752,19.347260196747552,26.10192033473039
YDL020C,32.123194787710304,57.48286240156897,28.441619347993274,39.34922551242419
YDL040C,23.361646584665845,11.898032570667043,10.692450437684773,15.317376531005886
YAL038W,54.02885042031968,121.16539967721762,,87.59712504876865
YER178W,42.84202561726816,43.532462838291984,46.2617361065136,44.212074854024586
YBR221C,21.78473270688249,27.700121196530564,25.583949857105598,25.02293458683955
YNL071W,29.354252156134248,45.70059789405756,39.40505149050743,38.153300513566414
YGR193C,22.61888471680835,33.655826703549145,23.377443975505575,26.550718465287687
YIL126W,29.481100259644617,,14.02369842275457,21.75239934119959
YLR357W,13.999087201417243,7.280313356739433,6.722424456725601,9.333941671627427
YKR008W,25.010557528977728,8.864934804288604,12.472900882700497,15.449464405322274
YFR037C,24.57415510852503,10.329882082880625,7.65322318425366,14.185753458553107
YGR056W,6.76765831318195,5.458766875582974,7.515513113444438,6.5806461007364545
YDR052C,61.655243425265134,,,61.655243425265134
YJL194W,16.684699130552424,4.17601695803205,1.9121543328689852,7.590956807151154
YIL009C-A,19.02299189226361,,15.957429781598185,17.4902108369309
YLR318W,35.79781801172163,73.71416901290007,17.91148709591778,42.47449137351316
YLR233C,17.906865594473626,,11.778019629120625,14.842442611797125
YKL141W,25.8516825210391,21.47832495579756,21.06361894586349,22.797875474233383
YLL041C,25.53081123547,66.95587077801616,36.01671419628679,42.834465403257646
YDR178W,28.16866819857504,60.288352058775104,19.37080551653168,35.94260859129394
YKL148C,71.62341572790636,44.56487917027562,33.922252867421044,50.03684925520101
YDR529C,46.53110168092088,30.352413052507572,17.49450897579699,31.45934123640848
YJL166W,25.762377515740425,25.69009884829211,19.29391186333281,23.58212940912178
YHR001W-A,55.344580934896335,43.83787202861229,24.37730553839182,41.18658616730015
YBL045C,36.89547261740269,28.393194298344053,28.349735947571904,31.212800954439547
YFR033C,13.709847747236688,7.409629188844322,4.65069632073756,8.590057752272857
YPR191W,25.864033114033997,39.69347824237947,37.96049276079573,34.50600137240307
YOR065W,35.1579173404226,27.64301636320072,12.745804282657264,25.182245995426857
YLR038C,24.67999370490405,35.80529630986459,18.363394556356344,26.282894857041658
YMR256C,19.7890747591216,20.100086635189143,11.406992409295546,17.098717934535433
YGL191W,35.09348603652695,38.726185036951,24.07694672302007,32.63220593216601
YHR051W,23.77183648990773,34.54433685555067,40.62075770734371,32.9789770176007
YLR395C,18.933006758255672,13.37973839199251,18.737146546234843,17.016630565494342
YJR121W,20.78541674051565,24.16562783287902,19.73236077929365,21.56113511756277
YBL099W,22.679100588972265,36.6369379226174,52.78944294843056,37.36849382000674
YBR039W,20.49244886170988,18.044840939777465,20.27342151427966,19.603570438589003
YDL004W,21.619016632864145,14.766168351149885,13.549757630167813,16.644980871393948
Q0130,42.15476793525993,61.45575389207712,55.65534123767719,53.08862102167141
YPL271W,33.06461912637192,41.25434681546383,22.091227626638,32.13673118949125
YLR295C,17.68432187387505,14.026985642807288,14.842732377520685,15.518013298067673
YPR020W,37.26443092792603,,40.22586336615009,38.745147147038054
YDR377W,34.2622368730332,16.94883375059815,10.321009072437413,20.510693232022923
YDR298C,18.03680991769318,12.65635023179112,11.672774203928403,14.121978117804234
YPL078C,11.213168440318691,14.411164612959688,12.653922329363944,12.759418460880774
Q0080,43.25798689110195,,46.12353984787729,44.690763369489616
YKL016C,12.417415174758643,9.692842268050416,8.648892258861075,10.25304990055671
YDL181W,52.55909788241937,24.010193866082,19.70322210560335,32.090837951368236
YGR207C,25.612766486901094,15.65374552824937,17.20298993706015,19.489833984070206
YGR180C,59.79310992329346,60.538214757040485,36.96336775425458,52.43156414486284
YJL026W,52.76127104734862,43.28824158739415,33.60714998934043,43.21888754136106
YER070W,8.920651303571383,7.092638678844146,5.886794983295372,7.300028321903635
YIL066C,35.75899235915202,18.06479589931916,24.884819886528017,26.236202714999735
YHL038C,4.984943259381755,3.303926919384026,4.105987777427012,4.131619318730931
YBR188C,20.20123180237628,103.37840076905574,15.85972784919262,46.47978680687488
YDR194C,12.157853683619187,5.655360003281511,11.238831736188546,9.684015141029748
YOR334W,44.36698359745886,43.01952736443597,8.058011903019885,31.814840954971572
YDL044C,24.87353507039244,11.400421518018405,13.98174935253046,16.751901980313765
Q0120,135.49252217058813,-407.9717104191545,773.4846553702392,167.00182237389097
YKR052C,39.75850393561609,71.78535525075326,17.602171650299898,43.048676945556416
YML008C,26.984093375126808,28.5928422260875,17.902959123482557,24.493298241565622
YJR090C,35.29444381831943,41.13991077538944,18.94149725533625,31.791950616348373
YIL046W,18.160026874774783,,13.209243372620016,15.684635123697399
YER133W,21.026258388017137,25.802707083192495,13.180591293853489,20.003185588354373
YDR028C,31.04262849195549,,25.25596869382305,28.14929859288927
YMR311C,19.050018405876614,9.126326148024388,9.303760328131125,12.49336829401071
YER054C,114.47482722350342,111.41994564780568,18.66728192317329,81.52068493149413
YGL115W,18.549514829796717,13.734418367948646,8.835973894777679,13.70663569750768
YJL089W,-1685.165336848714,97.04251105214205,24.424921743181404,-521.2326346844635
YER027C,22.58741613461417,,14.846549675545894,18.71698290508003
YDR477W,18.490543093951967,11.744119275512812,20.454801912046456,16.89648809383708
YDR422C,29.74255666559111,14.477080650044412,15.454646429184107,19.89142791493988
YGL208W,64.49325928236117,87.20170824659085,28.008385930759,59.901117819903675
YDR103W,14.266244317561858,21.9257004244653,10.376358683818134,15.522767808615098
YLR362W,22.69199476505422,22.61500017902433,11.853639304058325,19.05354474937896
YGR040W,23.78568279114261,,,23.78568279114261
YGR098C,22.53041053347773,43.65707206127317,24.38119703049419,30.1895598750817
YDR113C,8.951667699748791,,8.61140044199613,8.78153407087246
YGR113W,52.72679038672214,,19.001928332267653,35.8643593594949
YGL061C,44.65311486624525,37.81504254007297,13.893869768595268,32.120675724971164
YAL047C,17.918743792862642,,14.125536652126408,16.022140222494524
YBR109C,23.287693001986423,19.83570510293305,23.32525196605052,22.149550023656662
YOR373W,23.40651648517073,25.61151655865442,14.528629514826113,21.182220852883756
YNL225C,45.06170048412688,,14.080691067758746,29.57119577594281
YKL042W,42.29222967525534,172.76859247722095,18.283041151628115,77.7812877680348
YGL093W,41.09178209315623,864.2931796667481,,452.69248087995214
YER018C,37.51258942121629,23.037189517340398,10.517478728380253,23.68908588897898
YBR211C,18.577482126575955,39.03845495098689,,28.807968538781424
YDR201W,65.92741471857168,-172.3314873600076,4.423510464640738,-33.993520725598394
YMR065W,59.891366755945405,,2.528820665773182,31.210093710859294
YIL144W,42.65333716845677,,23.16129017555059,32.90731367200368
YKR037C,41.3405357503344,24.565447459574543,4.993463312157203,23.63314884068872
YGR244C,27.388122937238126,38.22023614374925,22.02504890137063,29.21113599411933
YIL072W,31.92891348353564,,13.562182863776918,22.74554817365628
YDR285W,60.85390657891469,,27.179307895499186,44.01660723720694
YNR045W,13.178907248620185,12.792124680530238,7.706201195519013,11.225744374889812
YLR067C,45.923429722334944,,1.691206143720534,23.80731793302774
YLR203C,31.10669904833963,30.22823551815932,7.985070712434354,23.106668426311103
YMR257C,8.950359631312077,40.19185901877215,38.9033075570882,29.348508735724142
YBL080C,13.62613663361578,12.07895196405253,3.879235715167356,9.861441437611887
Q0140,90.68066910495985,,103.14157565230518,96.91112237863251
YNL137C,20.8343258826406,8.564574390818047,8.171771599498445,12.523557290985698
YJL148W,6.139956096154277,,5.34462840636535,5.742292251259814
YJR063W,26.31069863806847,,30.839927718921253,28.57531317849486
YNL248C,9.07273165491068,5.232943187952445,6.031714756403919,6.779129866422348
YPR010C,15.233536611979408,9.459814896852322,6.814499155753787,10.502616888195172
YOR341W,29.304310510265797,33.24188381038275,18.704930111130373,27.083708143926305
YOR340C,12.564959071294933,5.263133242586922,5.1625238872435375,7.663538733708464
