Gene,Half-life_TC1,Half-life_TC2,Half-life_TC3,Average_Half_Life
YAR020C,85.07557908771106,115.3970301830486,32.12062520085198,77.53107815720388
YMR170C,77.74910230507788,,,77.74910230507788
YKL042W,42.29222967525534,172.76859247722095,18.283041151628115,77.7812877680348
YPL135W,148.2699310623919,39.01923830486847,46.1595032116359,77.81622419296542
YGR258C,31.035256711593384,183.1963401584559,20.928959424953227,78.38685209833417
YLR109W,,78.9209571222696,77.89477204936496,78.40786458581728
YLR347C,35.14176921484925,132.09051875921867,68.0412028168695,78.42449693031246
YIR037W,29.618179220413328,114.19535605702738,91.49062535801174,78.43472021181748
YBL101W-B,59.580727623244826,140.4701583491252,35.82828192674553,78.62638929970518
YLR416C,59.61298015343095,81.77423627661385,94.9380681020054,78.77509484401673
YPL005W,59.6335953044569,124.31397967553056,52.41291535619848,78.78683011206198
YAL064W,117.49147229888374,40.215367014160336,,78.85341965652204
YJR159W,17.848527065408508,203.5704101266845,15.335430517757285,78.91812256995011
YFL016C,30.39362268970181,140.0926523799852,66.72419324771722,79.0701561058014
YIL060W,54.755767426297126,137.99657174580477,44.48010248829664,79.07748055346617
YFL052W,109.40948465511798,83.6807712744409,44.15021298188533,79.08015630381475
YKL095W,112.35637551398425,77.52335969297702,47.491656728405005,79.12379731178875
YHR214C-B,47.53628028448758,152.92787675858756,36.95711075746589,79.14042260018034
YHR095W,13.832723089104409,,144.57736234403848,79.20504271657144
YER179W,91.9430316781142,116.92632869826912,29.02803359638134,79.29913132425489
YMR090W,,,79.3892837774347,79.3892837774347
YPL168W,,121.45184778873583,37.4293522873208,79.44060003802832
YDR340W,89.32047176187433,118.8786536573966,30.37594693318151,79.52502411748414
YOL116W,79.16377681878707,93.55951767697316,65.94314245715762,79.55547898430595
YGR212W,45.74852345422752,159.95145544990268,33.4864223293876,79.7288004111726
YIL083C,35.62456238344367,178.64725335425155,25.0097027593575,79.76050616568425
YGR238C,72.65989684925393,86.89451936783247,,79.77720810854319
YAL058C-A,38.12676681240984,131.9029309106695,69.65370475453325,79.89446749253754
YHR120W,43.04352916659696,167.144204433588,29.51264464676285,79.90012608231594
YOR129C,37.60350935245627,125.6673928102842,76.6212838130119,79.96406199191746
YIL160C,119.01535502922547,75.76454534606972,45.67171641234789,80.15053892921436
YGR290W,126.50754405864272,75.30856960597802,38.76583399291294,80.19398255251123
YPR149W,49.28241915442364,156.43334338165974,35.71557706647007,80.47711320085115
YBR183W,54.54528015029367,109.84966671288838,77.08008029572964,80.49167571963723
YPL219W,,156.88290719247908,4.177546590908236,80.53022689169366
YHL030W,38.36105970411693,159.40842133530737,43.90671972657845,80.55873358866758
Q0065,73.61162167021594,,88.19991623625951,80.90576895323773
YER029C,24.02031066924744,137.95020807057915,,80.9852593699133
YPR155C,81.306125548807,,,81.306125548807
YLR439W,86.45686946259924,126.8165501387286,30.840842319824336,81.37142064038406
YBL070C,,88.79509865481042,74.17614934018317,81.48562399749679
YER054C,114.47482722350342,111.41994564780568,18.66728192317329,81.52068493149413
YJL132W,26.641565389190315,,136.42655534693534,81.53406036806282
YLR082C,134.65104069704992,,28.42721046144329,81.5391255792466
